id,subset,start_sec,end_sec,duration_sec,transcript_raw,source,audio_url
10306-038,train-ut,260.920,271.350,10.430,"들어가민 다섯 꼴든 새맞- 다섯이 사두 새맞아진다"" 허는 것은, 으음. 이제 그 목적이어게 그거, 거난, 이게 누게가 머 이 말을 ㄱ.ㄹ아도렝 ㅎ.ㄹ 사람두 엇구",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-039,train-ut,271.350,280.190,8.840,엇구 이 말을 들어본 사름두 벨부 엇다 우리 짐녕 안네도. 이유- 나는 이제 소리 헐 때두 이걸 어딜루 하들루,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-040,train-ut,280.730,286.860,6.130,"헤가민, 허이구 나보단 ㄴ제 아흔넷 아흔다섯썩 난 할망들투 서너나 잇저.",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-041,train-ut,287.490,294.450,6.960,"이년 외왕 놓기두 잘 외왕낫져 허는디, 이거 아무나 외울 수가 없는 거. 으응. 우리가 이거 헤어두 허청허게시리",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-042,train-ut,295.010,304.540,9.530,"이제 영 떠가는 ㅍ.리 놀아 뎅기는 식이주, 이것을 막 구준허게 이거 이런것에 이런 것에 되카부덴 헌 일가, 아니! 아니주!",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-043,train-ut,305.620,308.070,2.450,이거 느나 이런거 헤가주 허는 사람이 엇나.,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-044,train-ut,308.840,311.470,2.630,"게난 이걸 부득불,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-045,train-ut,313.560,323.670,10.110,"이걸 누게가 왕 이룸 지우렌 헐 수는 엇는거, 음. 응 게난 벳노레다. 이건 옛날 고광조시절에 대한민국에서 헤난 뱃노래다 그런 수 벢에 헐 -",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-046,train-ut,323.670,333.810,10.140,"- ㄱ.ㄹ을 수가 엇어. 으음. 이제 또 이제 밧뎃닐은 이거 고비가 잇이믄, 요건 머이냐 허민 느 족으는데로 허민, 요거는이제 밭에 가서 지심뜨는 소리다,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-047,train-ut,334.350,342.370,8.020,"어양 어양 방애로다허영 그 지심뜨는 소리. 검- 검질 매는 소리라, 밭에 강 ㄱ.ㄹ겡이 #이롷게 #앗아 들엉 으음. 어양",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-048,train-ut,343.180,349.170,5.990,"게난, 게난 ""검짌손이 ㅈ.ㅈ아가민 노래두 ㅈ.ㅈ아진덴"" 허멍 그 그거 노레 그거국, 이것이 ㅁ신",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-049,train-ut,349.840,354.030,4.190,"머 우리 짐싱거뜨민 요건 고넹이다 개다 헐 수두 엇곡,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-050,train-ut,355.020,357.770,2.750,도세기다두 헐 수 엇구 이건 이름을 지읍지 못허는 거.,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-051,train-ut,358.370,364.990,6.620,"응, 밧딧노레민 이제 밧디노렌가 허는 거 뿐이구 우린 그걸 목적 삼아 아니헤본 일이니까이, 게난.",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-052,train-ut,365.710,375.780,10.070,"우리사 무신 허드렁허게 헷주, 이런 디 오랑 녹음ㅅ기기 대엉, 알 노카부덴을 생각두 아니헤 낫저이. 응. 무신 알마씀? 아그러니 그건, 나가 저 하하",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-053,test-id,376.030,380.780,4.750,"저 거시기, 하하 말 바로 허주. 이거 녹음ㅅ기 앗앙, 나",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-054,test-id,381.410,391.590,10.180,나두 마이코 ㅎ.ㄴ번 들러보지 못헌 사름이어. 이제 그디 가난 메날 ㅎ.ㄴ번썩은 방ㅅ돌림으루 다 노렐 불르거든. 된 노레던 안된 노레던. 불르는디 오늘,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-055,train-ut,391.590,401.360,9.770,"오늘 그 사람들 온덴 헤부난 아니 불르구 요자기, 학생들 사학년 학생들 오란 헌덴 헤부난 아니 불르구 헷주, 메날 ㅎ.룰 ㅎ.ㄴ번을 아리랑을",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-056,test-id,402.480,410.710,8.230,"아무걸 헷던 불럼시에. 게난 그거 그거 이름을 딱 이것이 목적 삼앙, 내가 아무 노렙니다 아무겁니다 헐 수는 엇어,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-057,train-ut,411.720,418.480,6.760,"이제 그 노레허는 사람들은 그걸 다 베운 사람들이니까이 겡헤도, 우리는 그자,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-058,train-ut,419.480,421.680,2.200,"노동자니까 머, 이녁",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-059,test-id,422.260,424.500,2.240,심풀이 뿐이라. 잉? 야. 우리가.,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-060,train-ut,425.040,428.930,3.890,"막 용심 난 떼두, 노레 ㅎ.ㄴ 곡지 싸악 그디 밧데 강 불러불민,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-061,train-ut,429.640,440.270,10.630,"다른 사람들이 다 ㅌ- 듣- 듣젱만 헌다 기냥. 음. 히어뜩 허게 어딧거 ㅁ- 줏이멍 다 헤도, 막 진짜로 알앙 헤곡, 난 #대력은 사람들 알아들렌 #제마모제를 노래를",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-062,train-ut,440.270,444.540,4.270,노래를 잘 헤부주게 게민 그거 다 들 때 잡음 들민 난 안헤어.,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-063,train-ut,445.670,452.690,7.020,"딱 이제두 노레허당, 잡음 들어가민이 너네들 말 ㄱ.ㄹ라 난 딱 끄차분뎅 아니헌다 솔직한 말주 아니헌다.",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-064,train-ut,454.220,456.860,2.640,"경허난 그것이 거 난 나가 허는 말이 그거주,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-065,train-ut,457.460,459.650,2.190,"마직이 멧곡지만 헤엉 요거는,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-066,train-ut,460.470,464.360,3.890,"예... 바당에, 헌 노레다 헌 거 뿐이국,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-067,train-ut,464.870,468.920,4.050,"요거는 밧디 하는거 뿐이다 헤엉 그런 걸 헤득허멍 헤사 되주,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-068,train-ut,469.600,472.380,2.780,헤봐야 나 생각을 하나투 필요 엇인 거 갓다.,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-069,train-ut,473.850,482.620,8.770,"무사마씀? 아니, 그거를 이제 또 되풀일 아녕 그냥 누가 영 ㅈ.ㄱ음만 헤감시민 되는디, 음. 또 되풀이를 허젱허믄 그걸,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-070,train-ut,483.270,489.290,6.020,"통벤를 잘 헤줘사 될 거 아니? 게난 겐디, 그 통별을 허젱 허민야,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-071,train-ut,489.870,492.360,2.490,"인제 나가 인제 삼춘이 이걸 불르민,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-072,train-ut,493.510,496.020,2.510,"이걸 지떼기 지떼기 반복헤멍,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-073,train-ut,496.800,501.680,4.880,"나가 인제 그걸 그게 ㅈ.ㄱ아질 수 잇게시리, 한국- 한국글루 ㅈ.ㄱ앗닥 느네 ㅂ-",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-074,train-ut,502.260,510.300,8.040,"글루 ㅈ.ㄱ앗닥 헤살거 아니? 음. 그거는 이녁이 헐 수 잇인디야, 응. 이제 ㅁ.녀 삼춘이 이걸 ㅎ.ㄴ번은 삼춘이 불러준게 아니꽈?",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-075,train-ut,510.820,516.560,5.740,"경헌디, 삼춘이 이거는 ㅎ.ㄴ번은 이거 삼춘이 아는 걸 다 불른거 아니꽈 겐디,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-076,train-ut,517.690,522.370,4.680,"등그- 등ㄷ- 등그는거. 거 나 발두둘기고. 삼춘이 아는 걸 다 불러주민야,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-077,train-ut,523.090,533.090,10.000,"인제 그게, 지- 지떼기 불러가는 노레라부난, 응. 나가 인제 그걸 적쟁허민 그게 애로우난야, 인제 해꼼썩 해꼼썩",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-078,train-ut,533.090,539.730,6.640,"해꼼썩 불르고 해꼼썩, 응. 인제 삼춘이 나신디 ㄱ.르차 줄 수 엇우꽈? 게난 경헐 수 밖에 허는 수 엇주게. 게난. 경 아녜민",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-079,train-ut,540.310,545.470,5.160,안되구 저것두 안되구 범벅 되비여. 게난. 응. 경하난에 이거 이 녹음을,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-080,train-ut,546.040,552.770,6.730,"몸촤그넹에 인제 ㄸ.시 시작허민야, 이걸 나가 ㅎ.나썩 ㅎ.나썩 삼춘이 ㄱ.라주민 이거 ㅈ.ㄱ아가도 되쿠꽈?",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-081,train-ut,553.870,557.270,3.400,"으 음. 음 그 경헌게 낫일 거 닮은디. 저,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-082,train-ut,559.590,564.160,4.570,"이거 ㅎ.룰 이틀에 될 일두 아닌게. 예 맞이우다,",elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10306-083,train-ut,564.680,567.030,2.350,막 맞이우다. 아이고 이게...,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-000,train-ut,0.000,3.860,3.860,게난 삼춘도 저어 어린,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-001,train-ut,4.640,13.560,8.920,적에 물질허멍 삽데가? 우린 옛날엔 그걸로 먹엉 살았지 ㅈ.ㅁ네 해녀로 해녀로 응 거 동인 간보난 하지이 ㅈ.ㅁ네 으음,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-002,train-ut,14.470,19.530,5.060,으음 이딘 이젠 없어 우리 영영 하당 설러부니까 멭 게 어디 젊은 사람들만 이젠 으응,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-003,train-ut,20.400,26.810,6.410,으응 나도 저 짐녕 사는디양 응 짐녕은 하 이제도부터 짐녕도 하곡양 응 해녀들이 하,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-004,train-ut,27.320,29.710,2.390,무사냐민 그 땅이 막 응,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-005,train-ut,30.300,36.250,5.950,이 궂덴 합디다 짐녕은 응 저어 그딘 대묵 그 바당엣거 해당 먹어 야,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-006,test-id,36.950,46.980,10.030,무신 우미도 저물고 메역도 저물고 이렇게 전복이영 구젱이 영허믄 그딘 다른 것도 구젱이도 응 경헌디 그 우미렌,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-007,train-ut,46.980,49.710,2.730,우미렌 하는 게 그 빨간 거 그거꽈? 응 영 메는 거,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-008,train-ut,51.330,59.180,7.850,야 그디도 유월인가? 유 우미를 캔 때가 언제꽈? 이월 이월 이월일걸,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-009,train-ut,61.030,64.840,3.810,경허민 물질허민야 그 우미를 캐어다그네 무시걸 무시거,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-010,train-ut,65.350,75.020,9.670,허는거꽈? 그거 이제 육지데레 나가민 몰라 육진 간마다 옛날엔 이디서 그거 이래 발레믄 우미로 멍을 쑤듯이 헤영크네 발레영,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-011,train-ut,75.550,84.440,8.890,발레영 ㅅ.ㄹ망 ㅅ.ㄹ망 겐디 그거 무신 저 풀로 들여감실꺼여 육지 아 딸령 풀로 들여감실꺼라 아,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-012,train-ut,85.040,90.890,5.850,이디선 어떵 먹는거꽈? 우린 이디서 발렝 우미나 ㅅ.ㄹ망 먹고,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-013,train-ut,91.820,95.450,3.630,필요없어 겐디 그 메당 사가는 사람이 있거든 게민,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-014,train-ut,95.960,106.440,10.480,우린 메당 ㅍ.는게 돈 벌어났지 응 그믄 메다가 ㅁ.ㄹ령 ㅍ.ㄹ아써 ㅁ.ㄹ령 ㅈ.ㅁ네니까 해녀니까 게난 ㅈ.ㅁ네니까 경하민 그걸,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-015,train-ut,106.440,109.440,3.000,그걸 ㅁ.ㄹ리민야 응 ㅁ.ㄹ리민,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-016,train-ut,110.770,120.630,9.860,그걸 뭘 육 그 게역 먹는거꽈? 육지서 육지서 그거 이게 사가는 사람이 있어 어엉 우린 메다가 ㅁ.ㄹ령 나두민 오랑,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-017,train-ut,121.930,131.370,9.440,아 사가 겨민 우린 돈 벌젠 그것 강 메여오고 그 사람들은 사강 어디 육지 강 또 ㅍ.ㄹ껄로 허영게 겅 제주도서는 잘 먹질,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-018,train-ut,132.210,142.270,10.060,잘 안먹지 ㅍ.ㄹ앙 돈 벌젠 거 돈벌젠 허난 응 ㅎ.ㄸ.ㄹ 이게 ㅎ.ㄴ글ㅎ.민 쪼금 헤당 발레영 헤영게 발렛어 우미 ㅅ.ㄹ망,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-019,train-ut,142.270,145.180,2.910,ㅅ.ㄹ망 먹지 우미 먹어봐실꺼여 너도 우미이 응,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-020,train-ut,145.760,150.000,4.240,거 거 우미 거 거 거 우미로 ㅅ.ㄹ믕거라 으응,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-021,train-ut,150.660,154.200,3.540,으응 막 ㅃ.ㄹ아서 헤영케 발헤영 게민 헤영헤여,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-022,train-ut,155.320,158.620,3.300,아하 거 체믄 벌겅허고 겅허거든 게메양,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-023,train-ut,159.780,163.100,3.320,응 발레여 막게게 두드리멍 ㅉ.ㄹ물,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-024,test-id,165.120,170.060,4.940,ㅁ.ㄹ렸다가 게난 ㅉ.ㄴ물 빠다그넹에,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-025,train-ut,171.070,180.230,9.160,어떵 이 이윽 그민 바당에껀 짜지 북지 게민 이딘오랑 막 ㄷ.ㄴ ㄷ.ㄴ물에 ㅃ.ㄹ지,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-026,train-ut,180.780,189.800,9.020,경허민 이젠 헤영케 발레여 ㅎ.ㄴ 열흘 발레서 열 우미로 ㅅ.ㄹ망 먹어 어어 거 발래서 응 발레 아하,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-027,train-ut,190.350,200.620,10.270,것도 공들어 어디다 발레여 발레시키는거 발레는거 발레는딘 그 마당 있거든 저 그런디게 물에당 ㅃ.ㄹ아당 널엉,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-028,train-ut,201.170,205.450,4.280,ㅁ.ㄹ리고 어 거또 손이 막 하영 드는구나예 으응,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-029,train-ut,206.050,216.090,10.040,돈 들여야 먹어 겐디 나가 궁금한게 이신디야 응 제주도서는 영 물질허민야,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-030,test-id,218.980,222.290,3.310,예를 들어 어디 집이서,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-031,train-ut,223.000,225.510,2.510,ㄸ.ㄹ애기 나민야 응 경허민,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-032,train-ut,226.870,236.930,10.060,이제 어차피 ㄸ.ㄴ 삼춘들도 다 물질허난야 ㄸ.ㄹ도 크며는 우리 일도 허곡 그뗀 ㅎ.ㄴ.지 공부 헉교헐 때 어실떼나네 야 ㅎ.ㄲ.ㅁ 게난야 ㅎ.ㄲ.ㅁ 역은 아이,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-033,train-ut,236.930,245.300,8.370,아이 애기가 되민 또 물질헐꺼 아니꽈? 응 우린 경헸거든 어릴 때에 공부도 학교도 어실때니까 그 크니까,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-034,train-ut,246.040,249.650,3.610,그 물질정 금방ㄱ.치 조무라당,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-035,train-ut,251.510,258.040,6.530,그거허다가 시집도 가고 게난 경허민 그 물질허는 거는 어떵 ㄱ.르쳐줍데가?,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-036,train-ut,259.520,266.180,6.660,어멍허는거 ㄱ.치 영 숨비는 거 태왁 밀련강 숨비는 거 영 바당에꺼가 해오는 그거 ㄱ.르쳐주고,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-037,train-ut,267.230,272.540,5.310,커가다 커야 ㅎ.ㄴ 열대에,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-038,train-ut,274.050,278.190,4.140,스무 넘은 대강 그거 해당 우리도 벌엉 살았지 우리 시절에,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
10307-039,train-ut,279.580,282.460,2.880,우리집이 아기들까정은 안허고,elar_doreco,https://www.elararchive.org/uncategorized/SO_9ef8fb16-c472-4faa-bb7d-5e38fc7e01e3/
